40.79973985	30.74473845
40.80019422	30.74447766
40.79909512	30.74411067
40.79936694	30.74546205
40.79922346	30.74511745
40.79939045	30.74494972
40.79907218	30.74383784
40.800008	30.7449697
41.6940744	26.5251078
41.69360886	26.52375392
41.69393445	26.52595384
40.725405	26.08896425
40.7265522	26.0895717
40.72661545	26.08854415
40.72575791	26.08976465
41.27285804	26.68594113
41.27226108	26.68443718
41.27211185	26.68550093
41.2724878	26.6849378
40.85935427	26.62600131
40.8581778	26.62659096
40.8579794	26.6255656
40.85819641	26.62557891
40.92744306	26.39547896
40.92729855	26.39690685
40.92679773	26.39642599
40.926775	26.3958028
40.92674661	26.39673329
40.92698794	26.39672838
41.55034838	26.81855832
41.54870378	26.81906694
41.5500033	26.8191811
41.5486203	26.81874789
40.9018181	21.5116103
40.9016623	21.5117316
40.90217	21.5120367
40.9071067	21.5030733
40.9065417	21.5025575
40.9070548	21.5030808
40.8590889	21.4020477
40.8589216	21.4020291
40.8591833	21.40175
40.8480467	21.3852633
40.847581	21.3846472
40.8480022	21.3852284
42.0538356	21.1131689
42.05297845	21.11223496
41.6615644	20.7346756
41.6618469	20.73545287
41.4946867	20.4993533
41.49478254	20.49863206
41.27309016	20.59281233
41.2720044	20.59156
41.15792245	22.49473896
41.1586833	22.4953222
41.15782122	22.4947102
41.36074832	22.04990014
41.3602256	22.04992
41.3604707	22.05085131
41.80550613	22.66250867
41.80404624	22.66264441
41.80444695	22.66334864
41.8041938	22.66222045
41.8050233	22.66294
41.76237188	22.8715954
41.7620722	22.87235
41.3965011	22.6176956
41.39723759	22.61788885
41.11698374	21.61068069
41.1169878	21.6109322
41.1037344	21.6481789
41.10322212	21.64740863
41.08371472	21.76333803
41.0846422	21.7638367
41.01151	21.2476767
41.01167868	21.24840614
41.0117969	21.24736222
42.1618222	21.8708222
42.16219127	21.87209361
42.16966354	22.11741311
42.1698067	22.1165844
42.00048883	22.14171517
42.0001444	22.1409222
41.5723711	21.9163989
41.57180759	21.91642962
41.57399553	21.27912497
41.5744956	21.2786067
41.36958814	21.24922897
41.3702489	21.2492489
40.9496011	20.9010178
40.94958371	20.90091111
41.71291737	22.15859214
41.7128522	22.1582967
41.94525847	21.49500328
41.9447822	21.49431
43.3761792	26.6932076
42.1520289	22.7953622
42.1376112	25.1348601
42.2071885	22.8415741
42.0700834	23.1498048
43.124379	24.6946724
42.6601523	27.566739
42.2348682	27.7751855
43.2049353	24.5044025
42.5325236	26.740262
43.300986	24.6027577
42.1999609	25.3255252
42.1447209	24.7504415
42.5030972	24.0008741
41.5518422	24.0290194
43.6716945	26.1742714
41.6431363	25.3691085
42.8187429	23.2253047
43.6313419	23.5562046
41.5748969	24.7110201
43.5972509	23.1172636
43.4653552	27.6001985
42.85032	25.6336533
42.4978379	27.4701854
42.1981817	24.4333358
43.248015	26.5737087
43.1351081	24.7175323
41.464715	23.7985163
42.1791549	24.0971473
41.5603459	24.9737821
43.6114291	27.2829397
40.89911	20.6743053
40.8992088	20.6744875
40.8992642	20.6745657
40.8820333	20.6838167
41.0683067	20.6296233
41.0681792	20.6296806
41.068167	20.6295305
41.1364031	20.3783984
41.13694	20.37904
41.18528	20.32393
41.1852187	20.3239808
41.1637467	20.23358
41.1633733	20.2331458
41.1632734	20.2329669
45.63540571	15.21185932
46.2602521	15.3271815
46.835056	16.142801
46.83636881	16.14345144
46.6373823	16.3018427
46.0323162	14.7175494
46.0601379	14.7586124
46.6701967	15.9476135
46.665051	16.052197
46.7533019	16.1674449
45.980295	14.80594
46.044601	14.750788
46.3046308	14.2483693
46.28685	14.2247711
46.05929461	14.75820837
46.0252871	14.7610678
46.06021552	14.75728007
45.671462	15.217156
45.6360353	15.2121075
46.162412	13.8699702
46.2051453	13.8923817
46.3259585	14.2022067
46.573511	16.344767
46.269841	14.5988551
46.3292027	14.5880788
46.0115703	15.0354362
46.0313919	14.9756585
46.1024727	14.4140562
45.9744151	13.7425328
46.5843436	16.4509887
46.5829546	16.45029436
46.507624	16.009805
46.5881775	16.2692164
46.5748473	16.2957718
46.5546899	16.3523873
46.32986289	14.31747987
46.32835326	14.3176347
46.32964497	14.31757184
46.3291349	14.3172529
46.6995947	15.9076394
46.3528021	15.8322341
46.3935046	14.1568821
41.02545803	27.37479513
41.02565798	27.37643592
41.0266663	27.37550187
41.02705637	27.37592145
41.0257384	27.3752089
41.02541979	27.52614954
41.0255694	27.5251111
41.02559663	27.52597266
41.02633602	27.52642596
41.02640852	27.52488855
41.0462964	27.38248865
41.04684626	27.38314892
41.04632102	27.38339332
41.0469611	27.3828028
41.04624147	27.38241352
41.0878206	27.54539
41.08808109	27.54515537
41.08768807	27.54629788
41.08790613	27.544653
41.08765265	27.54549046
40.98924677	27.42248882
40.9884306	27.4213306
40.98866286	27.42235483
40.98956833	27.42264911
40.98846807	27.42083019
40.98813858	27.42190525
40.9589183	31.3332989
40.9584617	31.476145
40.9168572	31.3850683
40.99553	31.3610633
40.96476388	31.44562654
40.9567017	31.4605989
40.98749655	31.47264559
40.9485228	31.3526117
40.9421017	31.3052072
41.9469189	27.1560189
41.7283044	27.3409267
41.8058761	27.3024344
41.9466072	27.0483044
40.96607039	31.61054606
40.95783001	31.46065027
40.9671706	31.4769372
40.9654106	31.4449328
40.9663856	31.6101939
40.95728494	31.46068803
40.9601361	31.5436611
40.9862049	31.47280319
40.9868133	31.4731939
40.95705984	31.45965075
40.9871778	31.6873361
40.98744269	31.68837421
40.8005751	30.74493893
40.799369	30.7443297
40.800146	30.7451097
40.79930923	30.74441196
40.799597	30.7445597
40.79883365	30.74483688
40.79973985	30.74473845
40.80019422	30.74447766
40.79909512	30.74411067
40.79936694	30.74546205
40.79922346	30.74511745
40.79939045	30.74494972
40.79907218	30.74383784
40.800008	30.7449697
41.6940744	26.5251078
41.69360886	26.52375392
41.69393445	26.52595384
40.725405	26.08896425
40.7265522	26.0895717
40.72661545	26.08854415
40.72575791	26.08976465
41.27285804	26.68594113
41.27226108	26.68443718
41.27211185	26.68550093
41.2724878	26.6849378
40.85935427	26.62600131
40.8581778	26.62659096
40.8579794	26.6255656
40.85819641	26.62557891
40.92744306	26.39547896
40.92729855	26.39690685
40.92679773	26.39642599
40.926775	26.3958028
40.92674661	26.39673329
40.92698794	26.39672838
41.55034838	26.81855832
41.54870378	26.81906694
41.5500033	26.8191811
41.5486203	26.81874789
40.9018181	21.5116103
40.9016623	21.5117316
40.90217	21.5120367
40.9071067	21.5030733
40.9065417	21.5025575
40.9070548	21.5030808
40.8590889	21.4020477
40.8589216	21.4020291
40.8591833	21.40175
40.8480467	21.3852633
40.847581	21.3846472
40.8480022	21.3852284
42.0538356	21.1131689
42.05297845	21.11223496
41.6615644	20.7346756
41.6618469	20.73545287
41.4946867	20.4993533
41.49478254	20.49863206
41.27309016	20.59281233
41.2720044	20.59156
41.15792245	22.49473896
41.1586833	22.4953222
41.15782122	22.4947102
41.36074832	22.04990014
41.3602256	22.04992
41.3604707	22.05085131
41.80550613	22.66250867
41.80404624	22.66264441
41.80444695	22.66334864
41.8041938	22.66222045
41.8050233	22.66294
41.76237188	22.8715954
41.7620722	22.87235
41.3965011	22.6176956
41.39723759	22.61788885
41.11698374	21.61068069
41.1169878	21.6109322
41.1037344	21.6481789
41.10322212	21.64740863
41.08371472	21.76333803
41.0846422	21.7638367
41.01151	21.2476767
41.01167868	21.24840614
41.0117969	21.24736222
42.1618222	21.8708222
42.16219127	21.87209361
42.16966354	22.11741311
42.1698067	22.1165844
42.00048883	22.14171517
42.0001444	22.1409222
41.5723711	21.9163989
41.57180759	21.91642962
41.57399553	21.27912497
41.5744956	21.2786067
41.36958814	21.24922897
41.3702489	21.2492489
40.9496011	20.9010178
40.94958371	20.90091111
41.71291737	22.15859214
41.7128522	22.1582967
41.94525847	21.49500328
41.9447822	21.49431
43.3761792	26.6932076
42.1520289	22.7953622
42.1376112	25.1348601
42.2071885	22.8415741
42.0700834	23.1498048
43.124379	24.6946724
42.6601523	27.566739
42.2348682	27.7751855
43.2049353	24.5044025
42.5325236	26.740262
43.300986	24.6027577
42.1999609	25.3255252
42.1447209	24.7504415
42.5030972	24.0008741
41.5518422	24.0290194
43.6716945	26.1742714
41.6431363	25.3691085
42.8187429	23.2253047
43.6313419	23.5562046
41.5748969	24.7110201
43.5972509	23.1172636
43.4653552	27.6001985
42.85032	25.6336533
42.4978379	27.4701854
42.1981817	24.4333358
43.248015	26.5737087
43.1351081	24.7175323
41.464715	23.7985163
42.1791549	24.0971473
41.5603459	24.9737821
43.6114291	27.2829397
40.89911	20.6743053
40.8992088	20.6744875
40.8992642	20.6745657
40.8820333	20.6838167
41.0683067	20.6296233
41.0681792	20.6296806
41.068167	20.6295305
41.1364031	20.3783984
41.13694	20.37904
41.18528	20.32393
41.1852187	20.3239808
41.1637467	20.23358
41.1633733	20.2331458
41.1632734	20.2329669
45.63540571	15.21185932
46.2602521	15.3271815
46.835056	16.142801
46.83636881	16.14345144
46.6373823	16.3018427
46.0323162	14.7175494
46.0601379	14.7586124
46.6701967	15.9476135
46.665051	16.052197
46.7533019	16.1674449
45.980295	14.80594
46.044601	14.750788
46.3046308	14.2483693
46.28685	14.2247711
46.05929461	14.75820837
46.0252871	14.7610678
46.06021552	14.75728007
45.671462	15.217156
45.6360353	15.2121075
46.162412	13.8699702
46.2051453	13.8923817
46.3259585	14.2022067
46.573511	16.344767
46.269841	14.5988551
46.3292027	14.5880788
46.0115703	15.0354362
46.0313919	14.9756585
46.1024727	14.4140562
45.9744151	13.7425328
46.5843436	16.4509887
46.5829546	16.45029436
46.507624	16.009805
46.5881775	16.2692164
46.5748473	16.2957718
46.5546899	16.3523873
46.32986289	14.31747987
46.32835326	14.3176347
46.32964497	14.31757184
46.3291349	14.3172529
46.6995947	15.9076394
46.3528021	15.8322341
46.3935046	14.1568821
41.02545803	27.37479513
41.02565798	27.37643592
41.0266663	27.37550187
41.02705637	27.37592145
41.0257384	27.3752089
41.02541979	27.52614954
41.0255694	27.5251111
41.02559663	27.52597266
41.02633602	27.52642596
41.02640852	27.52488855
41.0462964	27.38248865
41.04684626	27.38314892
41.04632102	27.38339332
41.0469611	27.3828028
41.04624147	27.38241352
41.0878206	27.54539
41.08808109	27.54515537
41.08768807	27.54629788
41.08790613	27.544653
41.08765265	27.54549046
40.98924677	27.42248882
40.9884306	27.4213306
40.98866286	27.42235483
40.98956833	27.42264911
40.98846807	27.42083019
40.98813858	27.42190525
40.9589183	31.3332989
40.9584617	31.476145
40.9168572	31.3850683
40.99553	31.3610633
40.96476388	31.44562654
40.9567017	31.4605989
40.98749655	31.47264559
40.9485228	31.3526117
40.9421017	31.3052072
41.9469189	27.1560189
41.7283044	27.3409267
41.8058761	27.3024344
41.9466072	27.0483044
40.96607039	31.61054606
40.95783001	31.46065027
40.9671706	31.4769372
40.9654106	31.4449328
40.9663856	31.6101939
40.95728494	31.46068803
40.9601361	31.5436611
40.9862049	31.47280319
40.9868133	31.4731939
40.95705984	31.45965075
40.9871778	31.6873361
40.98744269	31.68837421
40.8005751	30.74493893
40.799369	30.7443297
40.800146	30.7451097
40.79930923	30.74441196
40.799597	30.7445597
40.79883365	30.74483688
40.79973985	30.74473845
40.80019422	30.74447766
40.79909512	30.74411067
40.79936694	30.74546205
40.79922346	30.74511745
40.79939045	30.74494972
40.79907218	30.74383784
40.800008	30.7449697
41.6940744	26.5251078
41.69360886	26.52375392
41.69393445	26.52595384
40.725405	26.08896425
40.7265522	26.0895717
40.72661545	26.08854415
40.72575791	26.08976465
41.27285804	26.68594113
41.27226108	26.68443718
41.27211185	26.68550093
41.2724878	26.6849378
40.85935427	26.62600131
40.8581778	26.62659096
40.8579794	26.6255656
40.85819641	26.62557891
40.92744306	26.39547896
40.92729855	26.39690685
40.92679773	26.39642599
40.926775	26.3958028
40.92674661	26.39673329
40.92698794	26.39672838
41.55034838	26.81855832
41.54870378	26.81906694
41.5500033	26.8191811
41.5486203	26.81874789
40.9018181	21.5116103
40.9016623	21.5117316
40.90217	21.5120367
40.9071067	21.5030733
40.9065417	21.5025575
40.9070548	21.5030808
40.8590889	21.4020477
40.8589216	21.4020291
40.8591833	21.40175
40.8480467	21.3852633
40.847581	21.3846472
40.8480022	21.3852284
42.0538356	21.1131689
42.05297845	21.11223496
41.6615644	20.7346756
41.6618469	20.73545287
41.4946867	20.4993533
41.49478254	20.49863206
41.27309016	20.59281233
41.2720044	20.59156
41.15792245	22.49473896
41.1586833	22.4953222
41.15782122	22.4947102
41.36074832	22.04990014
41.3602256	22.04992
41.3604707	22.05085131
41.80550613	22.66250867
41.80404624	22.66264441
41.80444695	22.66334864
41.8041938	22.66222045
41.8050233	22.66294
41.76237188	22.8715954
41.7620722	22.87235
41.3965011	22.6176956
41.39723759	22.61788885
41.11698374	21.61068069
41.1169878	21.6109322
41.1037344	21.6481789
41.10322212	21.64740863
41.08371472	21.76333803
41.0846422	21.7638367
41.01151	21.2476767
41.01167868	21.24840614
41.0117969	21.24736222
42.1618222	21.8708222
42.16219127	21.87209361
42.16966354	22.11741311
42.1698067	22.1165844
42.00048883	22.14171517
42.0001444	22.1409222
41.5723711	21.9163989
41.57180759	21.91642962
41.57399553	21.27912497
41.5744956	21.2786067
41.36958814	21.24922897
41.3702489	21.2492489
40.9496011	20.9010178
40.94958371	20.90091111
41.71291737	22.15859214
41.7128522	22.1582967
41.94525847	21.49500328
41.9447822	21.49431
43.3761792	26.6932076
42.1520289	22.7953622
42.1376112	25.1348601
42.2071885	22.8415741
42.0700834	23.1498048
43.124379	24.6946724
42.6601523	27.566739
42.2348682	27.7751855
43.2049353	24.5044025
42.5325236	26.740262
43.300986	24.6027577
42.1999609	25.3255252
42.1447209	24.7504415
42.5030972	24.0008741
41.5518422	24.0290194
43.6716945	26.1742714
41.6431363	25.3691085
42.8187429	23.2253047
43.6313419	23.5562046
41.5748969	24.7110201
43.5972509	23.1172636
43.4653552	27.6001985
42.85032	25.6336533
42.4978379	27.4701854
42.1981817	24.4333358
43.248015	26.5737087
43.1351081	24.7175323
41.464715	23.7985163
42.1791549	24.0971473
41.5603459	24.9737821
43.6114291	27.2829397
40.89911	20.6743053
40.8992088	20.6744875
40.8992642	20.6745657
40.8820333	20.6838167
41.0683067	20.6296233
41.0681792	20.6296806
41.068167	20.6295305
41.1364031	20.3783984
41.13694	20.37904
41.18528	20.32393
41.1852187	20.3239808
41.1637467	20.23358
41.1633733	20.2331458
41.1632734	20.2329669
45.63540571	15.21185932
46.2602521	15.3271815
46.835056	16.142801
46.83636881	16.14345144
46.6373823	16.3018427
46.0323162	14.7175494
46.0601379	14.7586124
46.6701967	15.9476135
46.665051	16.052197
46.7533019	16.1674449
45.980295	14.80594
46.044601	14.750788
46.3046308	14.2483693
46.28685	14.2247711
46.05929461	14.75820837
46.0252871	14.7610678
46.06021552	14.75728007
45.671462	15.217156
45.6360353	15.2121075
46.162412	13.8699702
46.2051453	13.8923817
46.3259585	14.2022067
46.573511	16.344767
46.269841	14.5988551
46.3292027	14.5880788
46.0115703	15.0354362
46.0313919	14.9756585
46.1024727	14.4140562
45.9744151	13.7425328
46.5843436	16.4509887
46.5829546	16.45029436
46.507624	16.009805
46.5881775	16.2692164
46.5748473	16.2957718
46.5546899	16.3523873
46.32986289	14.31747987
46.32835326	14.3176347
46.32964497	14.31757184
46.3291349	14.3172529
46.6995947	15.9076394
46.3528021	15.8322341
46.3935046	14.1568821
41.02545803	27.37479513
41.02565798	27.37643592
41.0266663	27.37550187
41.02705637	27.37592145
41.0257384	27.3752089
41.02541979	27.52614954
41.0255694	27.5251111
41.02559663	27.52597266
41.02633602	27.52642596
41.02640852	27.52488855
41.0462964	27.38248865
41.04684626	27.38314892
41.04632102	27.38339332
41.0469611	27.3828028
41.04624147	27.38241352
41.0878206	27.54539
41.08808109	27.54515537
41.08768807	27.54629788
41.08790613	27.544653
41.08765265	27.54549046
40.98924677	27.42248882
40.9884306	27.4213306
40.98866286	27.42235483
40.98956833	27.42264911
40.98846807	27.42083019
40.98813858	27.42190525
40.9589183	31.3332989
40.9584617	31.476145
40.9168572	31.3850683
40.99553	31.3610633
40.96476388	31.44562654
40.9567017	31.4605989
40.98749655	31.47264559
40.9485228	31.3526117
40.9421017	31.3052072
41.9469189	27.1560189
41.7283044	27.3409267
41.8058761	27.3024344
41.9466072	27.0483044
40.96607039	31.61054606
40.95783001	31.46065027
40.9671706	31.4769372
40.9654106	31.4449328
40.9663856	31.6101939
40.95728494	31.46068803
40.9601361	31.5436611
40.9862049	31.47280319
40.9868133	31.4731939
40.95705984	31.45965075
40.9871778	31.6873361
40.98744269	31.68837421
40.8005751	30.74493893
40.799369	30.7443297
40.800146	30.7451097
40.79930923	30.74441196
40.799597	30.7445597
40.79883365	30.74483688
40.79973985	30.74473845
40.80019422	30.74447766
40.79909512	30.74411067
